code,name,date,score,title,event_type,confidence,label,reason,holding_days
301109,军信股份,2026-04-19,1.5,关于收到长沙市河西生活垃圾焚烧发电厂工程（含生活垃圾焚烧发电特许经营权）中标通知书的公告,订单,0.9,利多,中标28.5亿订单，利好业绩,15
603416,信捷电气,2026-04-19,1.5,无锡信捷电气股份有限公司关于2025年利润分配预案的公告,高分红,0.9,利多,净利润2.5亿，分红比例达95%,12
605128,上海沿浦,2026-04-19,1.5,上海沿浦精工科技（集团）股份有限公司关于公司2025年度利润分配及资本公积转增股本方案的公告,分红,0.9,利多,净利大增且高送转,15
002353,杰瑞股份,2026-04-19,1.5,2025年度利润分配和资本公积金转增股本预案及2026年中期现金分红规划的公告,分红,0.9,利多,盈利稳健，承诺中期分红,20
000719,中原传媒,2026-04-19,1.5,关于2025年度利润分配预案的公告,分红,0.9,利多,净利润大增且高分红回馈,15
300415,伊之密,2026-04-19,1.5,关于2025年度利润分配预案的公告,分红,0.9,利多,净利增长且高分红回馈,14
688093,世华科技,2026-04-19,1.5,2025年度利润分配方案公告,分红,0.9,利多,净利大增叠加高分红比例,15
600373,中文传媒,2026-04-19,1.5,中文传媒2025年度利润分配预案的公告,分红,0.95,利多,分红比例超96%，高比例回馈,14
603708,家家悦,2026-04-19,1.5,家家悦集团股份有限公司关于2025年度利润分配方案的公告,分红,0.9,利多,分红回购总额超净利145%,15
000899,赣能股份,2026-04-19,1.5,关于2025年度利润分配预案的公告,分红,0.9,利多,净利大增高分红,15
600496,精工钢构,2026-04-19,1.5,精工钢构关于2025年利润分配预案的公告,分红,0.9,利多,高分红比例且净利润增长,14
603836,海程邦达,2026-04-19,1.4,关于2025年度利润分配及资本公积转增股本方案的公告,分红,0.85,利多,分红回购比例超360%,14
688278,特宝生物,2026-04-19,1.3,特宝生物：关于以集中竞价交易方式首次回购公司股份的公告,股份回购,0.85,利多,首次回购落地，彰显公司信心,10
002734,利民股份,2026-04-19,1.3,公司关于2025年度利润分配预案的公告,分红,0.85,利多,净利润大增，分红比例超40%,12
688328,深科达,2026-04-19,1.3,关于2025年度利润分配预案的公告,分红,0.85,利多,扭亏为盈且高分红,12
002566,益盛药业,2026-04-19,1.3,吉林省集安益盛药业股份有限公司关于2025年度利润分配预案的公告,分红,0.85,利多,分红比例超九成，高回馈,14
688531,日联科技,2026-04-19,1.3,关于2025年度利润分配方案的公告,分红,0.85,利多,现金分红比例高且业绩增长,14
688313,仕佳光子,2026-04-19,1.2,2026年限制性股票激励计划激励对象名单,股权激励,0.85,利多,业绩考核目标明确，增长预期强,15
601933,永辉超市,2026-04-19,1.2,永辉超市股份有限公司关于变更回购股份用途并注销的公告,回购注销,0.85,利多,拟注销近1.5亿股，大幅增厚EPS,14
603681,永冠新材,2026-04-19,1.2,上海永冠众诚新材料科技（集团）股份有限公司关于股份回购实施结果暨股份变动的公告,回购,0.85,利多,回购完成且上调金额上限,10
002236,大华股份,2026-04-19,1.2,关于使用自有资金进行国债逆回购投资的公告,回购注销,0.9,利多,3亿回购完成注销提振信心,20
000552,甘肃能化,2026-04-19,1.2,关于披露发行股份及支付现金购买资产并募集配套资金暨关联交易预案的一般风险提示暨公司股票复牌的公告,资产重组,0.75,利多,拟收购控股股东资产注入预期,15
600872,中炬高新,2026-04-19,1.2,中炬高新2026年第一季度主要经营数据公告,经营数据,0.85,利多,主营收入同比增15%，增长强劲,14
600292,电投水电,2026-04-19,1.2,会计师事务所关于电投水电重大资产重组标的减值测试报告的专项审核报告,资产收购,0.85,利多,并购新能源项目扩充产能,15
600340,华夏幸福,2026-04-19,1.2,华夏幸福关于重大资产出售暨关联交易实施完成的公告,债务重组,0.85,利多,债务重组实施完毕风险化解,15
002377,国创高新,2026-04-19,1.2,资产重组业绩承诺实现情况说明的审核报告,业绩承诺,0.9,利多,标的超额完成业绩承诺,10
002248,华东数控,2026-04-19,1.2,营业收入扣除情况表专项核查报告,业绩增长,0.85,利多,净利润同比大幅增长,10
605178,时空科技,2026-04-19,1.2,关于营业收入扣除事项的专项核查意见,资产重组,0.85,利多,并购半导体亏损收窄,15
300627,华测导航,2026-04-19,1.2,关于公司2025年年度利润分配预案的公告,分红,0.9,利多,净利润增长超17%且高分红,15
301158,德石股份,2026-04-19,1.2,关于提请股东会授权董事会制定并执行中期分红方案的公告,分红,0.85,利多,净利增长叠加高送转,15
000541,佛山照明,2026-04-19,1.2,利润分配管理制度（2026年修订）,分红,0.85,利多,高分红比例叠加回购注销,15
002556,辉隆股份,2026-04-19,1.2,公司关于2025年度利润分配方案的公告,分红,0.85,利多,分红比例超70%，净利增长,10
301419,阿莱德,2026-04-19,1.2,上海阿莱德实业集团股份有限公司关于2025年度利润分配预案的公告,分红,0.85,利多,高比例分红且转增股本,10
300335,迪森股份,2026-04-19,1.2,关于公司2025年度利润分配预案的公告,分红,0.85,利多,分红比例超100%超预期,12
605050,福然德,2026-04-19,1.2,福然德股份有限公司关于2025年期末利润分配预案的公告,分红,0.85,利多,分红比例超六成，盈利稳健,15
688181,八亿时空,2026-04-19,1.2,八亿时空2025年度利润分配预案公告,分红,0.85,利多,分红加回购比例超100%,12
601086,国芳集团,2026-04-19,1.2,国芳集团：关于公司2025年度利润分配预案的公告,分红,0.85,利多,分红超九成高股息,14
002236,大华股份,2026-04-19,1.2,关于2025年度利润分配预案的公告,分红,0.9,利多,净利近39亿，分红比例超54%,15
000404,长虹华意,2026-04-19,1.2,关于2025年度利润分配预案的公告,分红,0.9,利多,净利增长高分红超六成,14
300898,熊猫乳品,2026-04-19,1.1,关于公司2025年度利润分配预案的公告,分红,0.85,利多,近七成利润用于现金分红,12
002870,香山股份,2026-04-19,1.0,关于回购期限届满暨回购实施结果及股份变动的公告,回购完成,0.9,利多,回购计划圆满完成提振信心,15
600340,华夏幸福,2026-04-19,1.0,华夏幸福关于重大资产出售暨关联交易实施完成的公告,债务重组,0.85,利多,债务重组超1900亿风险缓释,15
002721,金一文化,2026-04-19,1.0,关于公司2025年度计提资产减值准备的公告,减值转回,0.85,利多,减值转回增厚净利润三千万,10
300335,迪森股份,2026-04-19,1.0,关于公司2025年度计提减值准备及核销资产的公告,减值转回,0.8,利多,减值准备转回增厚当期利润,10
600292,电投水电,2026-04-19,1.0,电投水电2025年度利润分配预案的公告,分红,0.85,利多,净利润5.3亿，分红比例超50%,10
300557,理工光科,2026-04-19,1.0,武汉理工光科股份有限公司关于2025年度利润分配和资本公积金转增股本预案的公告,分红,0.85,利多,净利润增长35%且分红转增,12
001219,青岛食品,2026-04-19,1.0,关于2025年度利润分配预案的公告,分红,0.85,利多,净利润稳步增长高分红,14
688401,路维光电,2026-04-19,1.0,路维光电2025年度利润分配预案公告,分红,0.85,利多,盈利增长，分红比例达标,14
603877,太平鸟,2026-04-19,1.0,2025年度利润分配方案公告,分红,0.8,利多,超八成利润用于现金分红,10
300079,数码视讯,2026-04-19,1.0,关于公司2025年度利润分配预案的公告,分红,0.85,利多,分红比例高达85%，高回馈,12
603587,地素时尚,2026-04-19,1.0,地素时尚2025年度利润分配预案的公告,分红,0.85,利多,分红比例近100%,10
300303,聚飞光电,2026-04-19,1.0,关于2025年度利润分配方案的公告,分红,0.85,利多,净利平稳高分红超七成,15
600821,金开新能,2026-04-19,1.0,关于2025年度利润分配方案的公告,分红,0.85,利多,半年度已高分红，回报丰厚,10
603530,神马电力,2026-04-19,0.9,关于2025年年度利润分配预案的公告,分红,0.85,利多,净利润增长，分红比例超30%,10
600872,中炬高新,2026-04-19,0.9,《中炬高新分红管理制度》（2026年4月修订）,分红,0.85,利多,净利下滑但分红比例高,10
002736,国信证券,2026-04-19,0.9,关于2025年度利润分配方案的公告,分红,0.85,利多,净利大增分红比例稳健,12
300415,伊之密,2026-04-19,0.8,第一期员工持股计划（草案）,员工持股,0.8,利多,实施员工持股计划提振信心,15
002870,香山股份,2026-04-19,0.8,2026年员工持股计划管理办法,员工持股,0.85,利多,员工持股草案明确规模价格,14
002870,香山股份,2026-04-19,0.8,2026年员工持股计划管理办法,员工持股,0.85,利多,员工持股草案明确规模价格,14
002236,大华股份,2026-04-19,0.8,北京国枫律师事务所关于浙江大华技术股份有限公司2026年员工持股计划的法律意见书,员工持股,0.8,利多,半价授予股份激励核心骨干,14
002236,大华股份,2026-04-19,0.8,北京国枫律师事务所关于浙江大华技术股份有限公司2026年员工持股计划的法律意见书,员工持股,0.8,利多,半价授予员工提振市场信心,14
603587,地素时尚,2026-04-19,0.8,地素时尚2026年员工持股计划草案摘要公告,员工持股,0.85,利多,半价持股落地绑定高管利益,14
603587,地素时尚,2026-04-19,0.8,地素时尚2026年员工持股计划草案摘要公告,员工持股,0.85,利多,半价受让股份激励核心团队,14
002708,光洋股份,2026-04-19,0.8,关于收购常熟东南相互电子有限公司100%股权的提示性公告,收购,0.8,利多,现金收购拓展新业务,15
002973,侨银股份,2026-04-19,0.8,关于预中标约7.92亿元安徽省阜阳市颍泉区环卫保洁市场化项目的提示性公告,订单,0.65,利多,预中标7.9亿项目，增厚业绩,10
000404,长虹华意,2026-04-19,0.8,关于计提2025年度业绩激励基金的公告,业绩激励,0.85,利多,净利润复合增长超预期,10
002377,国创高新,2026-04-19,0.8,关于计提资产减值及转回信用减值的公告,减值转回,0.85,利多,净转回减值，增厚当期利润,5
603100,川仪股份,2026-04-19,0.8,川仪股份关于2025年年度利润分配方案的公告,分红,0.8,利多,净利润6.4亿，分红比例超40%,10
603725,天安新材,2026-04-19,0.8,天安新材关于2025年度利润分配预案的公告,分红,0.8,利多,稳定分红，比例超三成,12
000726,鲁  泰Ａ,2026-04-19,0.8,关于2025年度利润分配预案的公告,分红,0.85,利多,净利增长，分红比例稳定,12
301266,宇邦新材,2026-04-19,0.8,关于提请股东会授权董事会制定2026年中期分红方案的公告,分红,0.75,利多,高分红转增但净利下滑,10
688510,航亚科技,2026-04-19,0.8,无锡航亚科技股份有限公司关于2025年度利润分配预案的公告,分红,0.85,利多,分红比例超50%，回报稳定,10
000498,山东路桥,2026-04-19,0.8,关于2025年度利润分配预案的公告,分红,0.85,利多,盈利超22亿，实施现金分红,14
000514,渝 开 发,2026-04-19,0.8,关于2025年度利润分配方案的公告,分红,0.85,利多,净利转正，分红比例超124%,10
600010,包钢股份,2026-04-19,0.8,包钢股份关于2025年度利润分配的公告,分红,0.8,利多,回购注销超净利53%,10
688479,友车科技,2026-04-19,0.8,2025年年度利润分配及资本公积转增股本方案公告,分红,0.85,利多,超高比例分红转增,12
600977,中国电影,2026-04-19,0.8,中国电影关于2025年年度利润分配方案及2026年中期利润分配授权事宜的公告,分红,0.85,利多,分红超五成授权中期分红,10
600496,精工钢构,2026-04-19,0.8,精工钢构关于2025年利润分配预案的公告,分红,0.75,利多,授权中期分红提升回报预期,10
603057,紫燕食品,2026-04-19,0.7,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.85,利多,设定三年高增长目标,12
603057,紫燕食品,2026-04-19,0.7,紫燕食品2025年度利润分配方案及2026年中期分红授权的公告,分红,0.8,利多,分红比例超30%，授权中期分红,10
000027,深圳能源,2026-04-19,0.7,关于2025年度利润分配预案的公告,分红,0.85,利多,业绩稳健且持续高分红,15
603881,数据港,2026-04-19,0.7,上海数据港股份有限公司关于2025年度利润分配预案公告,分红,0.8,利多,现金分红叠加转增股本,10
603610,麒盛科技,2026-04-19,0.7,麒盛科技关于2025年度利润分配预案的公告,分红,0.85,利多,净利1.05亿，分红比例47%,12
300568,星源材质,2026-04-19,0.6,关于2026年限制性股票激励计划授予登记完成的公告,股权激励,0.8,利多,激励登记完成绑定核心团队,10
000975,山金国际,2026-04-19,0.6,关于2025年年度权益分派实施后调整回购价格上限的公告,回购注销,0.8,利多,分红后调整回购价持续注销,10
603683,晶华新材,2026-04-19,0.6,晶华新材关于2025年度利润分配方案的公告,分红,0.8,利多,净利增长且分红超三成,10
601668,中国建筑,2026-04-19,0.6,中国建筑关于2025年度利润分配的公告,分红,0.85,利多,现金分红超112亿，回报稳定,15
688306,均普智能,2026-04-19,0.6,宁波均普智能制造股份有限公司2025年度利润分配方案公告,分红,0.8,利多,扭亏为盈高分红,10
300693,盛弘股份,2026-04-19,0.5,关于向2026年限制性股票激励计划激励对象首次授予限制性股票的公告,股权激励,0.8,利多,首次授予绑定骨干，偏利好,10
603057,紫燕食品,2026-04-19,0.5,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.75,利多,明确业绩考核指标,8
603057,紫燕食品,2026-04-19,0.5,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.75,利多,草案摘要披露推进顺利,8
688508,芯朋微,2026-04-19,0.5,2024年限制性股票激励计划首次授予部分第二个归属期及预留授予部分第一个归属期符合归属条件的公告,股权激励,0.85,利多,业绩达标符合归属条件，偏利好,10
603836,海程邦达,2026-04-19,0.5,2026年限制性股票激励计划（草案）摘要公告,股权激励,0.85,利多,设定高增长利润目标，提振预期,15
300415,伊之密,2026-04-19,0.5,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,员工持股,0.8,利多,员工持股计划草案落地,10
002870,香山股份,2026-04-19,0.5,2026年员工持股计划管理办法,员工持股,0.7,利多,推出员工持股计划绑定利益,10
600872,中炬高新,2026-04-19,0.5,中炬高新关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,回购注销,0.75,利多,业绩未达标回购注销增厚EPS,10
600872,中炬高新,2026-04-19,0.5,中炬高新关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,回购注销,0.75,利多,业绩未达标回购注销增厚EPS,10
002236,大华股份,2026-04-19,0.5,北京国枫律师事务所关于浙江大华技术股份有限公司2026年员工持股计划的法律意见书,员工持股,0.6,利多,员工持股推进绑定核心利益,10
002236,大华股份,2026-04-19,0.5,北京国枫律师事务所关于浙江大华技术股份有限公司2026年员工持股计划的法律意见书,员工持股,0.7,利多,委员会审核通过激励员工,10
002236,大华股份,2026-04-19,0.5,北京国枫律师事务所关于浙江大华技术股份有限公司2026年员工持股计划的法律意见书,员工持股,0.7,利多,推出持股计划完善激励机制,10
603587,地素时尚,2026-04-19,0.5,地素时尚2026年员工持股计划草案摘要公告,员工持股,0.7,利多,委员会核查通过推进激励,10
603587,地素时尚,2026-04-19,0.5,地素时尚2026年员工持股计划草案摘要公告,员工持股,0.6,利多,律所出具意见计划合规推进,10
603587,地素时尚,2026-04-19,0.5,地素时尚2026年员工持股计划草案摘要公告,员工持股,0.7,利多,明确管理办法规范激励实施,10
600955,维远股份,2026-04-19,0.5,利华益维远化学股份有限公司2026年第一季度业绩预告更正补充公告,业绩预告,0.8,利多,预告更正明确扭亏为盈,5
002271,东方雨虹,2026-04-19,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,已实施高分红及回购注销,10
600452,涪陵电力,2026-04-19,0.5,涪陵电力关于2025年度利润分配预案及2026年中期分红方案的公告,分红,0.75,利多,分红比例超40%，稳定回报,10
002156,通富微电,2026-04-19,0.5,2025年度利润分配预案的公告,分红,0.8,利多,净利翻倍增长，分红比例偏低,10
001205,盛航股份,2026-04-19,0.5,2025年度利润分配预案公告,分红,0.8,利多,现金分红比例超25%,10
300160,秀强股份,2026-04-19,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,盈利稳健，分红比例达标,10
002273,水晶光电,2026-04-19,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,分红比例超35%，稳定回报,10
002373,千方科技,2026-04-19,0.5,关于2025年度利润分配方案的公告,分红,0.75,利多,扭亏为盈恢复分红,10
002664,信质集团,2026-04-19,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,净利大幅回升分红比例低,7
300694,蠡湖股份,2026-04-19,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,盈利且实施现金分红,10
300491,通合科技,2026-04-19,0.4,关于作废2024年限制性股票激励计划部分已授予尚未归属的限制性股票的公告,股权激励,0.8,利多,业绩达标触发归属，偏利好,10
603010,万盛股份,2026-04-19,0.4,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.9,利多,限制性股票正式授予,12
002687,乔治白,2026-04-19,0.4,关于2025年度利润分配预案的公告,分红,0.7,利多,盈利稳定，分红比例高,10
600048,保利发展,2026-04-19,0.4,保利发展控股集团股份有限公司关于2025年度利润分配方案的公告,分红,0.8,利多,利润下滑仍维持40%分红,7
000998,隆平高科,2026-04-19,0.4,关于2025年度利润分配预案的公告,分红,0.8,利多,净利1.66亿，分红比例37%,10
600812,华北制药,2026-04-19,0.4,2025年度利润分配预案公告,分红,0.8,利多,净利1.83亿，分红比例32%,10
300265,通光线缆,2026-04-19,0.4,关于2025年度利润分配预案的公告,分红,0.75,利多,盈利并实施现金分红,10
002144,宏达高科,2026-04-19,0.4,关于2025年度利润分配预案的公告,分红,0.8,利多,盈利且实施现金分红,10
603057,紫燕食品,2026-04-19,0.3,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.65,利多,激励对象聚焦核心骨干,5
603010,万盛股份,2026-04-19,0.3,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.8,利多,限制性股票授予落地,10
603010,万盛股份,2026-04-19,0.3,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.85,利多,激励授予条件已达成,10
688416,恒烁股份,2026-04-19,0.3,北京国枫律师事务所关于恒烁半导体（合肥）股份有限公司2025年限制性股票激励计划作废部分限制性股票的法律意见书,股权激励,0.75,利多,业绩达标促归属提振信心,7
603836,海程邦达,2026-04-19,0.3,2026年限制性股票激励计划（草案）,股权激励,0.8,利多,推出股权激励计划，提振信心,8
605366,宏柏新材,2026-04-19,0.3,江西宏柏新材料股份有限公司关于回购注销2025年员工持股计划部分股份通知债权人的公告,回购注销,0.6,利多,回购注销部分股份，增厚EPS,7
605366,宏柏新材,2026-04-19,0.3,江西宏柏新材料股份有限公司关于回购注销2025年员工持股计划部分股份通知债权人的公告,回购注销,0.6,利多,回购注销部分股份，增厚EPS,7
603725,天安新材,2026-04-19,0.3,天安新材2026年第一季度高分子复合饰面材料业务主要经营数据公告,经营数据,0.7,利多,原材料降幅大于产品售价,8
000552,甘肃能化,2026-04-19,0.3,董事会关于本次交易是否构成关联交易、重大资产重组及重组上市的说明,重组,0.7,利多,控股股东资产注入预期,7
605178,时空科技,2026-04-19,0.3,国信证券关于时空科技本次交易不构成《上市公司重大资产重组管理办法》第十三条规定的重组上市情形的核查意见,重组,0.75,利多,披露重组草案推进资产收购,10
300303,聚飞光电,2026-04-19,0.3,关于2025年度计提资产减值准备的公告,减值,0.8,利多,减值净转回，增厚当期利润,5
001202,炬申股份,2026-04-19,0.3,关于提请股东会授权董事会制定并执行2026年中期分红方案的的公告,分红授权,0.5,利多,拟授权中期分红，具不确定性,15
603004,鼎龙科技,2026-04-19,0.3,关于2025年度利润分配方案的公告,分红,0.75,利多,常规分红符合监管要求,5
600120,浙江东方,2026-04-19,0.3,浙江东方控股集团股份有限公司2025年度利润分配预案和提请股东会授权董事会决定2026年中期利润分配方案的公告,分红,0.75,利多,分红达标，比例刚过30%,5
688048,长光华芯,2026-04-19,0.3,关于2025年度利润分配方案的公告,不分红,0.75,利多,归母净利润转正，但历史亏损,10
002371,北方华创,2026-04-19,0.3,关于2025年度利润分配及公积金转增股本预案的公告,分红,0.7,利多,净利超55亿分红稳健,10
688816,易思维,2026-04-19,0.3,关于2025年度利润分配预案的公告,分红,0.75,利多,净利7845万，分红比例30%,7
300939,秋田微,2026-04-19,0.3,关于2025年度利润分配预案的公告,分红,0.7,利多,现金分红比例超30%,7
300507,苏奥传感,2026-04-19,0.3,关于2025年度利润分配预案的公告,分红,0.7,利多,业绩平稳分红适中,7
300136,信维通信,2026-04-19,0.3,2025年度利润分配预案,分红,0.7,利多,净利微增分红比例偏低,5
603057,紫燕食品,2026-04-19,0.2,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.6,利多,激励推进程序合规偏中性,5
301392,汇成真空,2026-04-19,0.2,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.75,利多,设定明确业绩增长目标,12
603010,万盛股份,2026-04-19,0.2,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.8,利多,激励名单公布落地,8
688148,芳源股份,2026-04-19,0.2,广东崇立律师事务所关于广东芳源新材料集团股份有限公司2026年限制性股票激励计划（草案）的法律意见书,股权激励,0.7,利多,绑定核心骨干利好发展,10
688313,仕佳光子,2026-04-19,0.2,2026年限制性股票激励计划激励对象名单,股权激励,0.8,利多,推出股权激励绑定核心人才,7
688313,仕佳光子,2026-04-19,0.2,2026年限制性股票激励计划激励对象名单,股权激励,0.8,利多,激励计划摘要披露，利好预期,7
603530,神马电力,2026-04-19,0.2,广东信达律师事务所关于江苏神马电力股份有限公司调整限制性股票回购价格、回购注销部分限制性股票及注销部分股票期权事项的法律意见书,股权激励调整,0.7,利多,注销部分限制性股票及期权,5
603138,海量数据,2026-04-19,0.2,北京市通商律师事务所关于北京海量数据技术股份有限公司回购注销部分限制性股票的法律意见书,回购注销,0.7,利多,回购注销部分限制性股票,5
002180,纳思达,2026-04-19,0.2,重大诉讼的公告,重大诉讼,0.6,中性,起诉索赔超4亿美元，结果待定,15
688173,希荻微,2026-04-19,0.2,希荻微关于质押全资子公司股权向银行申请并购贷款的公告,并购融资,0.75,利多,质押股权融资推进并购,10
605178,时空科技,2026-04-19,0.2,董事会关于本次交易相关主体不存在依据《上市公司监管指引第7号》第十二条、《上海证券交易所上市公司自律监管指引第6号》第三十条不得参与任何上市公司重大资产重组情形的说明,重组,0.8,中性,确认构成重大资产重组,5
605178,时空科技,2026-04-19,0.2,国信证券关于时空科技本次交易不构成《上市公司重大资产重组管理办法》第十三条规定的重组上市情形的核查意见,重组,0.7,利多,排除重组上市障碍推进收购,10
600340,华夏幸福,2026-04-19,0.2,华夏幸福关于重大资产出售暨关联交易实施完成的公告,重组,0.7,利多,财务顾问核查确认实施合规,5
301158,德石股份,2026-04-19,0.2,关于2025年度计提信用及资产减值损失的公告,减值,0.75,中性,减值转回2354万影响中性,3
301158,德石股份,2026-04-19,0.2,关于提请股东会授权董事会制定并执行中期分红方案的公告,分红,0.6,利多,授权中期分红，提升预期,7
605116,奥锐特,2026-04-19,0.2,奥锐特药业股份有限公司未来三年股东分红回报规划（2026年-2028年）,分红规划,0.6,利多,明确三年分红规划，稳定预期,5
002248,华东数控,2026-04-19,0.2,关于2025年度利润分配预案的公告,不分红,0.7,中性,当期盈利但累计未分配利润为负,8
301487,盟固利,2026-04-19,0.2,关于2025年度利润分配预案的公告,分红,0.7,利多,盈利且实施微量现金分红,7
300491,通合科技,2026-04-19,0.1,关于作废2024年限制性股票激励计划部分已授予尚未归属的限制性股票的公告,股权激励,0.85,中性,离职股份作废，影响极小,3
301392,汇成真空,2026-04-19,0.1,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.7,利多,激励计划绑定核心骨干,10
301392,汇成真空,2026-04-19,0.1,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.8,利多,拟授予限制性股票,10
301392,汇成真空,2026-04-19,0.1,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.8,利多,激励草案摘要披露,10
688416,恒烁股份,2026-04-19,0.1,北京国枫律师事务所关于恒烁半导体（合肥）股份有限公司2025年限制性股票激励计划作废部分限制性股票的法律意见书,股权激励,0.8,中性,常规归属核查影响有限,3
300415,伊之密,2026-04-19,0.1,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,合规说明,0.8,中性,董事会确认持股计划合规,5
600654,中安科,2026-04-19,0.1,关于非公开发行股票募投项目结项并将节余募集资金永久补充流动资金的公告,募集资金,0.8,中性,募投结项节余补流，影响中性,10
605178,时空科技,2026-04-19,0.1,董事会关于本次交易相关主体不存在依据《上市公司监管指引第7号》第十二条、《上海证券交易所上市公司自律监管指引第6号》第三十条不得参与任何上市公司重大资产重组情形的说明,重组,0.7,中性,跨界转型存储业务说明,7
600477,杭萧钢构,2026-04-19,0.1,杭萧钢构2025年年度利润分配方案公告,分红,0.8,中性,利润下滑但分红比例高,10
300335,迪森股份,2026-04-19,0.1,关于公司2025年度利润分配预案的公告,分红授权,0.5,中性,授权中期分红提升预期,5
301266,宇邦新材,2026-04-19,0.1,关于提请股东会授权董事会制定2026年中期分红方案的公告,分红授权,0.5,中性,授权中期分红提升预期,5
002016,世荣兆业,2026-04-19,0.1,关于2025年度利润分配预案的公告,分红,0.7,中性,净利回升但分红比例极低,5
