code,name,date,score,title,event_type,confidence,label,reason,holding_days
002896,中大力德,2026-04-16,0.8,关于2025年度利润分配预案的公告,分红,0.85,利多,每10股派1.2元分红率37%,10
603129,春风动力,2026-04-16,0.8,春风动力2025年度利润分配预案公告,分红,0.85,利多,盈利稳健分红比例适中,10
300440,运达科技,2026-04-16,0.8,关于2025年度利润分配预案的公告,分红,0.8,利多,净利大增近八成，拟现金分红,12
688690,纳微科技,2026-04-16,0.8,苏州纳微科技股份有限公司2025年度利润分配方案公告,分红,0.9,利多,每10股派1.02元达标,10
688061,灿瑞科技,2026-04-16,0.8,关于以集中竞价交易方式回购股份的预案,回购,0.85,利多,拟回购股份用于激励，提振信心,14
603209,兴通股份,2026-04-16,0.8,兴通海运股份有限公司关于以集中竞价交易方式首次回购公司股份的公告,回购/增持,0.85,利多,首次实施回购彰显信心,10
600718,东软集团,2026-04-16,0.8,东软集团关于现金收购上海思芮信息科技有限公司股权相关应收账款回收承诺达成的进展公告,资产重组,0.85,利多,应收账款回收超预期降风险,15
688320,禾川科技,2026-04-16,0.8,浙江禾川科技股份有限公司关于以集中竞价交易方式回购股份的回购报告书,股份回购,0.85,利多,拟回购两千万用于激励,10
601877,正泰电器,2026-04-16,0.8,正泰电器关于2026年第一季度光伏电站经营数据的公告,经营数据,0.75,利多,光伏装机量同比大幅增长,14
300996,普联软件,2026-04-16,0.8,关于2026年第一季度计提和转回减值准备的公告,减值转回,0.85,利多,信用减值大额转回增厚利润,5
300618,寒锐钴业,2026-04-16,0.8,2025年度利润分配预案的公告,分红,0.9,利多,盈利稳定且实施分红,10
688681,科汇股份,2026-04-16,0.8,2025年度利润分配方案的公告,分红,0.85,利多,业绩高增且分红比例适中,12
301366,一博科技,2026-04-16,0.7,广东信达律师事务所关于深圳市一博科技股份有限公司2026年限制性股票激励计划（草案）的法律意见书,股权激励,0.8,利多,推出股权激励，绑定核心骨干,14
300623,捷捷微电,2026-04-16,0.6,江苏捷捷微电子股份有限公司关于2025年度利润分配预案的公告,分红,0.85,利多,每10股派1.5元分红稳健,10
300918,南山智尚,2026-04-16,0.6,关于提请股东会授权董事会制定2026年中期分红方案的公告,分红,0.75,利多,授权中期分红提升频次,10
002501,利源股份,2026-04-16,0.6,关于债务重组的公告,债务重组,0.8,利多,达成债务重组，化解诉讼风险,15
300666,江丰电子,2026-04-16,0.6,关于2025年度利润分配预案的公告,分红,0.8,利多,净利增长但分红率偏低,12
300886,华业香料,2026-04-16,0.6,关于2025年度利润分配预案的公告,分红,0.85,利多,盈利且分红比例适中,8
600386,北巴传媒,2026-04-16,0.5,北京巴士传媒股份有限公司关于2025年度计提减值准备的公告,减值,0.8,利多,减值冲回增利433万,5
002245,蔚蓝锂芯,2026-04-16,0.5,关于2026年股票期权激励计划授予完成的公告,股权激励,0.75,利多,期权授予完成绑定骨干,10
600371,万向德农,2026-04-16,0.5,万向德农股份有限公司 2025年度利润分配方案公告,分红,0.75,利多,分红比例超500%超预期,10
002971,和远气体,2026-04-16,0.5,关于2025年度利润分配方案的公告,分红,0.75,利多,授权董事会实施中期分红,10
603916,苏博特,2026-04-16,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,分红比例超四成稳健,10
002949,华阳国际,2026-04-16,0.5,关于2025年度利润分配方案的公告,分红,0.8,利多,分红比例超四成稳健,10
688698,伟创电气,2026-04-16,0.5,关于公司2025年度利润分配预案的公告,分红,0.8,利多,净利微增，分红比例超四成,10
002219,新里程,2026-04-16,0.5,关于签署收购框架协议的公告,资产重组,0.6,利多,签署收购框架解决同业竞争,12
600549,厦门钨业,2026-04-16,0.5,厦门钨业关于收购九江大地矿业开发有限公司69%股权暨关联交易的进展公告,资产重组,0.85,利多,矿业股权交割，增厚上游资源,20
003027,同兴科技,2026-04-16,0.5,关于收购控股子公司部分股权暨关联交易的公告,重组,0.7,利多,零对价增持子公司股权,7
600854,春兰股份,2026-04-16,0.5,2026-002 春兰股份2025年年度利润分配方案公告,分红,0.75,利多,分红比例近五成回报稳,10
300717,华信新材,2026-04-16,0.5,关于2026年中期分红安排的公告,分红,0.8,利多,净利稳步增长分红稳定,10
605118,力鼎光电,2026-04-16,0.3,力鼎光电关于2025年限制性股票激励计划首次授予部分股票解锁暨上市公告,股权激励,0.8,利多,业绩考核达标，激励落地,7
301377,鼎泰高科,2026-04-16,0.3,广东信达律师事务所关于广东鼎泰高科技术股份有限公司2023年限制性股票激励计划首次授予第二个归属期归属条件成就、调整归属价格暨作废部分已授予尚未归属的限制性股票的法律意见书,股权激励,0.85,利多,业绩达标归属条件成就,7
600026,中远海能,2026-04-16,0.3,中远海能关于调整2023年股票期权激励计划期权数量、行权价格并注销部分已获授但未行权的股票期权的公告,股权激励,0.7,利多,常规调整期权，绑定核心人才,10
603102,百合股份,2026-04-16,0.3,威海百合生物技术股份有限公司关于2025年度利润分配预案的公告,分红,0.8,利多,盈利稳定分红比例近六成,10
688385,复旦微电,2026-04-16,0.3,关于调整2025年度利润分配预案的公告,分红,0.8,利多,每10股派0.58元分红率偏低,7
603938,三孚股份,2026-04-16,0.3,三孚股份：关于2025年度利润分配预案的公告,分红,0.75,利多,净利增长但分红比例偏低,8
600707,彩虹股份,2026-04-16,0.3,彩虹股份2025年年度利润分配预案公告,分红,0.7,利多,净利下滑但分红比例超67%,10
002891,中宠股份,2026-04-16,0.3,关于变更股份回购用途的公告,回购/增持,0.7,利多,回购用途变更为股权激励,7
603882,金域医学,2026-04-16,0.3,广州金域医学检验集团股份有限公司关于回购股份事项前十大股东和前十大无限售条件股东持股情况的公告,回购,0.75,利多,推进回购，提振信心,10
002815,崇达技术,2026-04-16,0.3,关于高级管理人员减持计划期限届满未减持公司股份的公告,减持,0.75,利多,高管期满未减持彰显持股信心,5
688638,誉辰智能,2026-04-16,0.3,深圳市誉辰智能装备股份有限公司关于调整2026年限制性股票激励计划相关事项的公告,股权激励,0.8,利多,授予限制性股票绑定核心人才,10
002344,海宁皮城,2026-04-16,0.3,海宁皮城关于2025年度利润分配预案的公告,分红,0.75,利多,分红超七成但净利下滑,10
300058,蓝色光标,2026-04-16,0.3,关于2025年度利润分配预案的公告,分红,0.85,利多,盈利且实施现金分红,7
603355,莱克电气,2026-04-16,0.2,莱克电气2025年度商誉减值测试报告,商誉测试,0.9,利多,商誉未减值，风险解除,5
601969,海南矿业,2026-04-16,0.2,海南矿业股份有限公司关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,回购注销,0.75,利多,注销股份减少总股本,5
003010,若羽臣,2026-04-16,0.2,关于全资孙公司收购股权进展暨交割完成的公告,资产重组,0.7,利多,收购交割完成，提示整合风险,7
300811,铂科新材,2026-04-16,0.2,关于2023年限制性股票与股票期权激励计划之股票期权第二个行权期自主行权结果的公告,股权激励,0.85,利多,员工全额行权显信心,5
688638,誉辰智能,2026-04-16,0.2,深圳市誉辰智能装备股份有限公司董事会薪酬与考核委员会关于2026年限制性股票激励计划激励对象名单的核查意见（授予日）,股权激励,0.75,利多,新激励计划授予落地,7
688617,惠泰医疗,2026-04-16,0.2,关于调整2025年度利润分配现金分红总额的公告,分红,0.8,利多,分红方案微调影响有限,7
603075,热威股份,2026-04-16,0.2,未来三年（2026年-2028年）股东分红回报规划,分红,0.8,利多,承诺未来三年高比例分红,10
300174,元力股份,2026-04-16,0.2,关于公司2025年度利润分配预案的公告,分红,0.75,利多,净利下滑但维持五成回报,7
688290,景业智能,2026-04-16,0.1,景业智能2025年限制性股票激励计划预留授予激励对象名单（截至预留授予日）,股权激励,0.8,利多,常规预留授予，规模极小,3
301373,凌玮科技,2026-04-16,0.1,关于2025年度利润分配预案的公告,分红,0.7,利多,业绩平稳，常规现金分红,7
301008,宏昌科技,2026-04-16,0.1,董事会薪酬与考核委员会关于2024年限制性股票激励计划第一个归属期符合归属条件名单的核查意见,股权激励,0.8,中性,激励归属条件达成,5
301008,宏昌科技,2026-04-16,0.1,董事会薪酬与考核委员会关于2024年限制性股票激励计划第一个归属期符合归属条件名单的核查意见,股权激励,0.85,中性,常规归属落地无超预期,5
688638,誉辰智能,2026-04-16,0.1,深圳市誉辰智能装备股份有限公司董事会薪酬与考核委员会关于2026年限制性股票激励计划激励对象名单的核查意见（授予日）,股权激励,0.8,中性,激励名单披露常规事项,5
600886,国投电力,2026-04-16,0.1,国投电力控股股份有限公司2026年一季度主要经营数据公告,经营数据,0.8,利多,新能源发电增长，装机扩容,20
301281,科源制药,2026-04-16,0.1,关于公司2025年度利润分配预案的公告,分红,0.8,中性,盈利分红但净利下滑,7
