code,name,date,score,title,event_type,confidence,label,reason,holding_days
001219,青岛食品,2026-04-17,1.0,关于2025年度利润分配预案的公告,分红,0.8,利多,利润稳步增长高分红,10
688328,深科达,2026-04-17,1.0,关于2025年度利润分配预案的公告,分红,0.8,利多,扭亏为盈并现金分红,10
002353,杰瑞股份,2026-04-17,1.0,2025年度利润分配和资本公积金转增股本预案及2026年中期现金分红规划的公告,分红,0.9,利多,净利26.8亿分红比例36%,10
000726,鲁  泰Ａ,2026-04-17,1.0,关于2025年度利润分配预案的公告,分红,0.85,利多,利润增长分红方案稳定,10
300898,熊猫乳品,2026-04-17,1.0,关于公司2025年度利润分配预案的公告,分红,0.85,利多,分红比例近70%业绩稳增,12
300415,伊之密,2026-04-17,1.0,关于2025年度利润分配预案的公告,分红,0.85,利多,净利增长且分红比例高,12
605116,奥锐特,2026-04-17,1.0,奥锐特药业股份有限公司2025年度利润分配方案公告,分红,0.85,利多,盈利稳健，分红比例超30%,10
002090,金智科技,2026-04-17,1.0,关于2026年中期分红安排的公告,分红,0.85,利多,盈利稳定，分红比例超40%,10
603057,紫燕食品,2026-04-17,1.0,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.85,利多,设定三年净利增长目标,14
002721,金一文化,2026-04-17,1.0,关于公司2025年度计提资产减值准备的公告,减值转回,0.85,利多,减值转回增厚净利润三千万,7
603100,川仪股份,2026-04-17,0.8,川仪股份关于2025年年度利润分配方案的公告,分红,0.8,利多,分红比例超40%，稳健回报,10
002156,通富微电,2026-04-17,0.8,2025年度利润分配预案的公告,分红,0.8,利多,净利润大增低比例分红,10
603683,晶华新材,2026-04-17,0.8,晶华新材关于2025年度利润分配方案的公告,分红,0.8,利多,净利增三成且稳定分红,10
605116,奥锐特,2026-04-17,0.8,奥锐特药业股份有限公司未来三年股东分红回报规划（2026年-2028年）,分红规划,0.75,利多,明确三年高分红回报规划,10
688733,壹石通,2026-04-17,0.8,壹石通关于2025年年度利润分配预案的公告,分红,0.75,利多,亏损仍分红，叠加回购,10
600292,电投水电,2026-04-17,0.8,会计师事务所关于电投水电重大资产重组标的减值测试报告的专项审核报告,资产收购,0.8,利多,并购新能源扩资产规模,10
603057,紫燕食品,2026-04-17,0.8,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.8,利多,明确业绩考核增长指标,10
301158,德石股份,2026-04-17,0.8,关于2025年度计提信用及资产减值损失的公告,减值转回,0.75,利多,坏账准备转回，增厚当期利润,8
300415,伊之密,2026-04-17,0.8,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,员工持股,0.85,利多,推出员工持股计划，绑定核心,14
300415,伊之密,2026-04-17,0.8,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,员工持股,0.85,利多,员工持股草案明确激励细节,14
002870,香山股份,2026-04-17,0.8,关于回购期限届满暨回购实施结果及股份变动的公告,回购,0.85,利多,回购计划圆满完成实施,10
000552,甘肃能化,2026-04-17,0.8,关于披露发行股份及支付现金购买资产并募集配套资金暨关联交易预案的一般风险提示暨公司股票复牌的公告,资产重组,0.7,利多,拟收购资产注入复牌,15
603612,索通发展,2026-04-17,0.8,索通发展股份有限公司关于业绩补偿事项提起仲裁暨财产保全的公告,业绩补偿,0.75,利多,追讨超4亿业绩补偿款,15
603530,神马电力,2026-04-17,0.7,关于2025年年度利润分配预案的公告,分红,0.8,利多,分红比例34%，符合预期,8
000027,深圳能源,2026-04-17,0.7,关于2025年度利润分配预案的公告,分红,0.8,利多,业绩稳健且持续分红,15
603057,紫燕食品,2026-04-17,0.7,紫燕食品董事会薪酬与考核委员会关于公司2026年限制性股票激励计划相关事项的核查意见,股权激励,0.8,利多,披露激励计划核心条款,10
603057,紫燕食品,2026-04-17,0.6,紫燕食品2025年度利润分配方案及2026年中期分红授权的公告,分红,0.75,利多,分红率超30%，授权中期分红,8
603725,天安新材,2026-04-17,0.6,天安新材关于2025年度利润分配预案的公告,分红,0.85,利多,盈利稳定分红比例超30%,7
688401,路维光电,2026-04-17,0.6,路维光电2025年度利润分配预案公告,分红,0.85,利多,净利2.5亿分红比例30.5%,7
600477,杭萧钢构,2026-04-17,0.5,杭萧钢构2025年年度利润分配方案公告,分红,0.75,利多,利润下滑但分红比例高,7
603877,太平鸟,2026-04-17,0.5,2025年度利润分配方案公告,分红,0.8,利多,分红比例超80%回馈股东,10
300160,秀强股份,2026-04-17,0.5,关于2025年度利润分配预案的公告,分红,0.85,利多,盈利近2亿分红比例达30%,10
002590,万安科技,2026-04-17,0.5,关于2025年度利润分配预案的公告,分红,0.75,利多,盈利增长，分红比例偏低,7
002090,金智科技,2026-04-17,0.5,关于2026年中期分红安排的公告,分红,0.6,利多,承诺中期分红，提振预期,8
301393,昊帆生物,2026-04-17,0.5,关于公司2025年度利润分配预案的公告,分红,0.6,利多,拟推中期分红，回报股东,8
000973,佛塑科技,2026-04-17,0.5,佛山佛塑科技集团股份有限公司关于河北金力新能源科技有限公司2025年度业绩承诺实现情况说明的审核报告,资产重组,0.7,利多,重组标的业绩承诺已达标,10
000973,佛塑科技,2026-04-17,0.5,佛山佛塑科技集团股份有限公司关于河北金力新能源科技有限公司2025年度业绩承诺实现情况说明的审核报告,资产重组,0.7,利多,重组标的业绩承诺已达标,10
301392,汇成真空,2026-04-17,0.5,2026年限制性股票激励计划自查表,股权激励,0.8,利多,设定明确业绩考核目标,10
300415,伊之密,2026-04-17,0.5,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,员工持股,0.7,利多,员工持股计划合规，绑定利益,10
300415,伊之密,2026-04-17,0.5,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,员工持股,0.7,利多,董事会确认持股计划合规,10
300415,伊之密,2026-04-17,0.5,北京海润天睿律师事务所关于伊之密股份有限公司第一期员工持股计划（草案）的法律意见书,员工持股,0.7,利多,持股计划管理办法出台,10
002870,香山股份,2026-04-17,0.5,关于回购期限届满暨回购实施结果及股份变动的公告,员工持股,0.8,利多,推出员工持股绑定利益,14
002870,香山股份,2026-04-17,0.5,关于回购期限届满暨回购实施结果及股份变动的公告,员工持股,0.8,利多,推出员工持股绑定利益,14
301266,宇邦新材,2026-04-17,0.4,关于提请股东会授权董事会制定2026年中期分红方案的公告,分红转增,0.7,利多,高比例分红送转稳情绪,10
002008,大族激光,2026-04-17,0.3,2025年度利润分配预案,分红,0.75,利多,净利下滑但高分红回购,7
001202,炬申股份,2026-04-17,0.3,关于提请股东会授权董事会制定并执行2026年中期分红方案的的公告,分红授权,0.5,利多,拟授权中期分红待定,5
001205,盛航股份,2026-04-17,0.3,2025年度利润分配预案公告,分红,0.8,利多,常规分红比例超25%,8
300335,迪森股份,2026-04-17,0.3,关于公司2025年度利润分配预案的公告,分红授权,0.6,利多,授权中期分红提升预期,7
301266,宇邦新材,2026-04-17,0.3,关于提请股东会授权董事会制定2026年中期分红方案的公告,分红授权,0.6,利多,拟授权中期分红稳预期,7
301392,汇成真空,2026-04-17,0.3,2026年限制性股票激励计划自查表,股权激励,0.85,利多,绑定核心骨干提振信心,10
301392,汇成真空,2026-04-17,0.3,2026年限制性股票激励计划自查表,股权激励,0.85,利多,绑定核心骨干提振信心,10
603010,万盛股份,2026-04-17,0.3,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.8,利多,限制性股票授予落地,12
603681,永冠新材,2026-04-17,0.3,上海永冠众诚新材料科技（集团）股份有限公司关于股份回购实施结果暨股份变动的公告,股份回购,0.8,利多,完成七千万回购彰显信心,7
600452,涪陵电力,2026-04-17,0.2,涪陵电力关于2025年度利润分配预案及2026年中期分红方案的公告,分红,0.7,中性,利润下滑但承诺中期分红,7
002687,乔治白,2026-04-17,0.2,关于2025年度利润分配预案的公告,分红,0.75,中性,净利微降分红比例适中,7
603004,鼎龙科技,2026-04-17,0.2,关于2025年度利润分配方案的公告,分红,0.7,中性,利润微降分红比例一般,7
603010,万盛股份,2026-04-17,0.2,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.7,利多,激励计划推进，绑定人才,10
603010,万盛股份,2026-04-17,0.2,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.7,利多,激励授予落地，利好团队,10
688148,芳源股份,2026-04-17,0.2,芳源股份2026年限制性股票激励计划激励对象名单,股权激励,0.7,利多,绑定核心骨干，利好长期发展,10
688148,芳源股份,2026-04-17,0.2,芳源股份2026年限制性股票激励计划激励对象名单,股权激励,0.7,利多,设定明确业绩考核增长目标,12
688148,芳源股份,2026-04-17,0.2,芳源股份2026年限制性股票激励计划激励对象名单,股权激励,0.7,利多,推出股权激励，绑定核心团队,10
688148,芳源股份,2026-04-17,0.2,芳源股份2026年限制性股票激励计划激励对象名单,股权激励,0.7,利多,完善激励机制，提振市场信心,10
603530,神马电力,2026-04-17,0.2,广东信达律师事务所关于江苏神马电力股份有限公司调整限制性股票回购价格、回购注销部分限制性股票及注销部分股票期权事项的法律意见书,股权激励,0.7,利多,常规激励调整注销股份,5
603725,天安新材,2026-04-17,0.2,天安新材2026年第一季度高分子复合饰面材料业务主要经营数据公告,经营数据,0.75,中性,原材料降价利好毛利改善,7
603010,万盛股份,2026-04-17,0.1,江苏泰和律师事务所关于浙江万盛股份有限公司2026年限制性股票激励计划调整以及首次授予相关事项之法律意见书,股权激励,0.6,中性,激励名单披露，属常规流程,8
688148,芳源股份,2026-04-17,0.1,芳源股份2026年限制性股票激励计划激励对象名单,股权激励,0.6,利多,核查合规，推进激励计划落地,8
688148,芳源股份,2026-04-17,0.1,芳源股份2026年限制性股票激励计划激励对象名单,股权激励,0.5,利多,财务顾问认可计划可行性,7
603138,海量数据,2026-04-17,0.1,北京市通商律师事务所关于北京海量数据技术股份有限公司回购注销部分限制性股票的法律意见书,股权激励,0.75,利多,注销部分激励股份微利好,5
600654,中安科,2026-04-17,0.1,关于非公开发行股票募投项目结项并将节余募集资金永久补充流动资金的公告,募集资金,0.9,中性,节余资金补流影响中性,5
