code,name,date,score,title,event_type,confidence,label,reason,holding_days
688612,威迈斯,2026-05-07,0.7,关于以集中竞价交易方式回购股份的进展公告,回购,0.75,利多,回购股份用于激励与注销,10
688758,赛分科技,2026-05-07,0.7,苏州赛分科技股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,回购,0.8,利多,回购近半有效支撑股价,12
002048,宁波华翔,2026-05-07,0.7,关于回购股份进展的公告,回购,0.9,利多,一期回购完成，二期稳步推进,7
603855,华荣股份,2026-05-07,0.7,关于以集中竞价交易方式回购公司股份的进展公告,回购,0.8,利多,已回购超四千万，稳步推进,12
601633,长城汽车,2026-05-07,0.6,长城汽车股份有限公司关于2025年员工持股计划完成股票购买的公告,增持,0.8,利多,员工持股计划完成建仓,10
600679,上海凤凰,2026-05-07,0.6,上海凤凰关于以集中竞价交易方式首次回购股份的公告,回购,0.8,利多,首次回购彰显护盘决心,10
688306,均普智能,2026-05-07,0.6,宁波均普智能制造股份有限公司关于回购股份期限届满暨股份变动的公告,回购,0.8,利多,回购期满完成提振信心,12
002576,通达动力,2026-05-07,0.6,关于股份回购进展的公告,回购,0.8,利多,回购过半且上调上限,12
688297,中无人机,2026-05-07,0.6,中无人机关于股份回购进展公告,回购,0.85,利多,回购金额达计划下限,12
603556,海兴电力,2026-05-07,0.6,杭州海兴电力科技股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,股份回购,0.7,利多,回购按计划推进四月暂停,10
603882,金域医学,2026-05-07,0.6,广州金域医学检验集团股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,回购进展,0.85,利多,大额回购推进提振市场信心,10
002132,恒星科技,2026-05-07,0.6,公司关于第四期（2026年度）员工持股计划非交易过户完成的公告,员工持股,0.7,利多,员工持股过户完成绑定利益,15
002028,思源电气,2026-05-07,0.6,关于回购公司股份的进展公告,回购,0.8,利多,股价远超回购上限表现强,10
600130,波导股份,2026-05-07,0.6,波导股份关于以集中竞价交易方式回购股份的进展公告,回购,0.8,利多,回购过半彰显公司信心,12
600335,国机汽车,2026-05-07,0.6,国机汽车关于以集中竞价交易方式回购股份的进展公告,回购,0.85,利多,注销式回购推进，提振股东价值,5
688531,日联科技,2026-05-07,0.6,关于以集中竞价交易方式回购公司股份的进展公告,回购,0.75,利多,累计回购超千万，接近上限,10
603281,江瀚新材,2026-05-07,0.6,关于股份回购进展公告,回购,0.8,利多,回购金额达标，部分注销,12
002224,三 力 士,2026-05-07,0.5,关于回购公司股份的进展公告,回购,0.8,利多,回购稳步推进彰显信心,10
002120,韵达股份,2026-05-07,0.5,关于回购公司股份进展情况的公告,回购,0.8,利多,回购稳步推进资金到位,10
688008,澜起科技,2026-05-07,0.5,澜起科技关于2025年第二次回购A股股份方案回购股份进展的公告,回购,0.75,利多,已回购超两亿但本月暂停,8
601128,常熟银行,2026-05-07,0.5,江苏常熟农村商业银行股份有限公司关于部分高级管理人员自愿增持股份结果公告,增持,0.75,利多,高管完成增持彰显信心,10
002026,山东威达,2026-05-07,0.5,关于回购公司股份的进展公告,回购,0.75,利多,获贷款支持回购资金足,10
000050,深天马Ａ,2026-05-07,0.5,关于回购公司股份的进展公告,回购,0.8,利多,回购进展顺利，金额接近上限,10
002600,领益智造,2026-05-07,0.5,关于回购公司股份的进展公告,回购,0.8,利多,持续回购股份，彰显公司信心,10
002475,立讯精密,2026-05-07,0.5,关于股份回购进展情况的公告,回购,0.8,利多,大额回购推进，支撑股价,10
002135,东南网架,2026-05-07,0.5,关于回购公司股份的进展公告,回购,0.8,利多,回购进度过半，资金到位,10
603501,豪威集团,2026-05-07,0.5,关于以集中竞价方式回购股份的进展公告,回购,0.8,利多,回购稳步推进，提振市场,10
002436,兴森科技,2026-05-07,0.5,关于首次回购股份暨回购股份进展的公告,首次回购,0.75,利多,启动回购彰显管理层信心,7
000975,山金国际,2026-05-07,0.5,关于股份回购进展情况的公告,回购进展,0.8,利多,回购进展顺利已耗资过半,7
002318,久立特材,2026-05-07,0.5,关于股份回购进展情况的公告,回购进展,0.8,利多,回购执行顺利资金到位充足,8
002446,盛路通信,2026-05-07,0.5,关于回购股份的进展公告,回购,0.8,利多,回购推进中，用于股权激励,10
002422,科伦药业,2026-05-07,0.5,关于回购公司股份进展的公告,回购,0.7,利多,回购按计划推进，提振信心,7
002212,天融信,2026-05-07,0.5,关于回购股份的进展公告,回购,0.7,利多,回购持续实施，彰显信心,7
688321,微芯生物,2026-05-07,0.5,关于股份回购进展公告,回购,0.65,利多,启动回购用于员工激励,10
601222,林洋能源,2026-05-07,0.5,江苏林洋能源股份有限公司关于第四期以集中竞价交易方式回购股份的进展公告,回购,0.8,利多,回购进展顺利用于激励,10
600208,衢州发展,2026-05-07,0.5,关于股份回购进展公告,回购,0.7,利多,回购进度过半支撑股价,10
003025,思进智能,2026-05-07,0.5,关于回购公司股份进展情况的公告,回购,0.75,利多,回购进度良好提振信心,10
002831,裕同科技,2026-05-07,0.5,关于回购股份进展的公告,回购,0.75,利多,持续回购彰显公司信心,10
688322,奥比中光,2026-05-07,0.5,关于以集中竞价交易方式回购公司股份的进展公告,回购,0.85,利多,回购进展顺利，彰显公司信心,5
000554,泰山石油,2026-05-07,0.5,关于股份回购进展情况的公告,回购,0.85,利多,回购达下限，注销提升每股价值,5
002625,光启技术,2026-05-07,0.5,关于回购公司股份的进展公告,回购,0.85,利多,回购持续进行，稳定市场预期,5
603306,华懋科技,2026-05-07,0.5,华懋科技关于签订2025年员工持股计划信托合同的公告,员工持股,0.7,利多,员工持股落地，提振信心,10
600655,豫园股份,2026-05-07,0.5,上海豫园旅游商城（集团）股份有限公司关于以集中竞价交易方式回购公司A股股份的进展公告,回购,0.8,利多,大额回购过半，提振信心,10
688789,宏华数科,2026-05-07,0.5,杭州宏华数码科技股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,回购,0.8,利多,持续回购用于股权激励,10
603160,汇顶科技,2026-05-07,0.5,关于以集中竞价交易方式回购公司股份的进展公告,回购,0.75,利多,回购稳步推进已耗资逾2亿,10
601211,国泰海通,2026-05-07,0.5,国泰海通证券股份有限公司关于与关联方共同参与东方证券相关重组交易暨关联交易的提示性公告,重组,0.75,利多,券商资产整合优化布局,10
688426,康为世纪,2026-05-07,0.5,关于部分董事、高级管理人员减持期限届满未减持股份的结果公告,减持,0.85,利多,高管减持期满未减持股份,5
600151,航天机电,2026-05-07,0.5,关于全资子公司仲裁事项的进展公告,仲裁,0.85,利多,仲裁胜诉并收回部分款项,5
002938,鹏鼎控股,2026-05-07,0.5,鹏鼎控股（深圳）股份有限公司2026年4月营业收入简报,营收简报,0.8,利多,4月营收同比增5.09%,7
688620,安凯微,2026-05-07,0.4,广州安凯微电子股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,回购预案,0.7,利多,实控人提议回购提振预期,6
688132,邦彦技术,2026-05-07,0.4,关于股份回购进展公告,回购进展,0.75,利多,回购稳步推进用于股权激励,7
002126,银轮股份,2026-05-07,0.4,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告,回购,0.75,利多,披露回购前股东，常规利好,7
688320,禾川科技,2026-05-07,0.4,浙江禾川科技股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,回购,0.7,利多,回购稳步实施中,7
002511,中顺洁柔,2026-05-07,0.4,关于回购股份的进展公告,回购,0.75,利多,回购按计划推进用于激励,8
600971,恒源煤电,2026-05-07,0.4,恒源煤电关于回购公司股份的进展公告,回购,0.7,利多,回购推进用于转债转股,10
688075,安旭生物,2026-05-07,0.4,安旭生物关于股份回购进展公告,回购,0.85,利多,回购稳步推进，传递积极信号,5
603579,荣泰健康,2026-05-07,0.4,上海荣泰健康科技股份有限公司关于股份回购进展的公告,回购,0.8,利多,回购护盘，持续买入股份,10
301595,太力科技,2026-05-07,0.4,2025年年度分红派息实施公告,分红,0.8,利多,实施每10股派2.5元现金,7
605499,东鹏饮料,2026-05-07,0.3,东鹏饮料（集团）股份有限公司关于以集中竞价交易方式回购A股股份的进展公告,注销,0.7,利多,股份将注销增厚每股收益,7
002955,鸿合科技,2026-05-07,0.3,关于回购公司股份的进展公告,回购,0.6,利多,回购稳步推进支撑股价,8
603856,东宏股份,2026-05-07,0.3,东宏股份关于以集中竞价交易方式回购股份的进展公告,回购进展,0.7,利多,按计划推进回购提振信心,5
688232,新点软件,2026-05-07,0.3,新点软件关于股份回购进展公告,回购进展,0.7,利多,持续回购彰显公司信心,5
600771,广誉远,2026-05-07,0.3,广誉远中药股份有限公司关于股份回购进展的公告,回购进展,0.7,利多,回购计划稳步推进中,5
002350,北京科锐,2026-05-07,0.3,关于股份回购进展情况的公告,回购进展,0.75,中性,回购初期推进金额占比偏低,5
603638,艾迪精密,2026-05-07,0.3,艾迪精密 关于以集中竞价交易方式回购股份的进展公告,回购,0.7,利多,回购进度偏慢，四月零回购,7
600055,万东医疗,2026-05-07,0.3,万东医疗关于股份回购进展的公告,回购,0.6,利多,回购达下限，短期暂停,5
603380,易德龙,2026-05-07,0.3,苏州易德龙科技股份有限公司关于股份回购进展公告,回购,0.6,利多,小额回购推进中,5
603416,信捷电气,2026-05-07,0.3,无锡信捷电气股份有限公司关于股份回购进展的公告,回购,0.7,利多,回购按计划推进提振信心,7
603707,健友股份,2026-05-07,0.3,健友股份关于股份回购进展的公告,回购,0.7,利多,回购稳步推进用于激励,7
688739,成大生物,2026-05-07,0.3,辽宁成大生物股份有限公司关于以集中竞价交易方式回购公司股份的进展公告,回购,0.8,利多,回购达下限，四月暂未新增,3
601515,衢州东峰,2026-05-07,0.3,衢州东峰关于股份回购进展公告,回购,0.8,利多,回购进度偏慢，但仍在实施中,3
603317,天味食品,2026-05-07,0.3,关于股份回购进展公告,回购,0.7,利多,回购用于激励，进展平稳,7
603536,惠发食品,2026-05-07,0.3,惠发食品关于股份回购进展公告,回购,0.7,利多,回购用于激励，彰显信心,7
000650,仁和药业,2026-05-07,0.3,关于股份回购进展情况的公告,回购,0.7,利多,回购刚启动已耗资约1428万,8
300807,天迈科技,2026-05-07,0.3,董事会关于本次交易相关主体不存在《上市公司监管指引第7号——上市公司重大资产重组相关股票异常交易监管》第十二条及《深圳证券交易所上市公司自律监管指引第8号——重大资产重组》第三十条情形的说明,重组,0.8,利多,切入自动化高景气赛道,7
002484,江海股份,2026-05-07,0.3,南通江海电容器股份有限公司关于持股5%以上股东减持计划实施完成的公告,减持,0.75,中性,股东期满未减持，情绪偏暖,5
300749,顶固集创,2026-05-07,0.3,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划授予事项的核查意见,股权激励,0.85,利多,正式授予限制性股票利好预期,14
000989,九芝堂,2026-05-07,0.3,2025年度分红派息实施公告,分红,0.8,利多,实施现金分红回馈股东,7
603319,美湖股份,2026-05-07,0.3,湖南美湖智造股份有限公司未来三年（2026年-2028年）股东分红回报规划,分红规划,0.7,利多,明确三年分红比例下限,10
688013,天臣医疗,2026-05-07,0.2,天臣医疗关于以集中竞价交易方式回购公司股份的进展公告,回购,0.7,利多,回购计划已出尚未实施,7
688061,灿瑞科技,2026-05-07,0.2,关于以集中竞价交易方式回购股份的进展公告,回购,0.7,利多,回购刚启动尚未实际买入,7
300644,南京聚隆,2026-05-07,0.2,关于2025年限制性股票激励计划首次授予部分第一个归属期归属结果暨股份上市公告（回购股份归属）,股权激励,0.7,利多,股权激励归属，绑定核心团队,7
605090,九丰能源,2026-05-07,0.2,关于股份回购进展及实施结果暨股份变动的公告,转股价调整,0.8,利多,注销股份致转股价下调,3
688083,中望软件,2026-05-07,0.2,关于股份回购进展公告,回购进展,0.75,中性,回购达下限规模较小偏中性,5
603341,龙旗科技,2026-05-07,0.2,关于以集中竞价交易方式回购股份的进展公告,回购,0.5,利多,刚披露预案，尚未实施,5
600392,盛和资源,2026-05-07,0.2,盛和资源控股股份有限公司关于股份回购进展公告,回购,0.5,利多,预案已批，尚未开始回购,5
603938,三孚股份,2026-05-07,0.2,三孚股份：北京市天元律师事务所关于三孚股份实施2026年员工持股计划的法律意见,员工持股计划,0.6,利多,员工持股计划获法律意见支持,7
000757,浩物股份,2026-05-07,0.2,关于股份回购进展情况的公告,回购,0.6,利多,拟注销式回购暂未实施,5
300298,三诺生物,2026-05-07,0.2,关于回购公司股份的进展公告,回购,0.6,利多,拟注销回购尚未实施,7
002891,中宠股份,2026-05-07,0.2,关于回购公司股份的进展公告,回购,0.75,利多,回购尚未实施，短期支撑有限,3
603344,星德胜,2026-05-07,0.2,关于股份回购进展公告,回购,0.7,利多,小额回购用于员工激励,5
300807,天迈科技,2026-05-07,0.2,董事会关于本次交易相关主体不存在《上市公司监管指引第7号——上市公司重大资产重组相关股票异常交易监管》第十二条及《深圳证券交易所上市公司自律监管指引第8号——重大资产重组》第三十条情形的说明,重组,0.8,利多,明确重组性质推进交易,5
603128,华贸物流,2026-05-07,0.2,港中旅华贸国际物流股份有限公司高级管理人员减持股份结果公告,减持,0.75,利多,高管减持计划未实施,7
600501,航天晨光,2026-05-07,0.2,航天晨光股份有限公司高级管理人员减持计划期限届满未减持股份的公告,减持,0.6,中性,高管期满未减持，信心稳定,5
600683,京投发展,2026-05-07,0.2,京投发展股份有限公司关于非公开发行公司债券获得上海证券交易所挂牌转让无异议函的公告,债券发行,0.9,中性,获准发行20亿公司债,5
300749,顶固集创,2026-05-07,0.2,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划授予事项的核查意见,股权激励,0.75,利多,授予条件成就绑定核心团队,10
688371,菲沃泰,2026-05-07,0.2,关于2026年股票期权激励计划授予登记完成的公告,股权激励,0.8,利多,激励落地绑定核心团队,10
603722,阿科力,2026-05-07,0.2,无锡阿科力科技股份有限公司关于2025年度暨2026年第一季度业绩说明会召开情况的公告,业绩说明会,0.5,利多,Q2毛利率有望修复,7
001267,汇绿生态,2026-05-07,0.2,2025年度分红派息实施公告,分红,0.8,利多,实施年度现金分红方案,7
688767,博拓生物,2026-05-07,0.1,博拓生物关于股份回购进展公告,回购,0.6,中性,尚未实施回购影响有限,5
600958,东方证券,2026-05-07,0.1,东方证券股份有限公司董事会关于本次交易相关主体不存在不得参与任何上市公司重大资产重组情形的说明,重组,0.8,利多,明确非重大重组推进顺利,5
688312,燕麦科技,2026-05-07,0.1,关于2022年限制性股票激励计划首次授予第三个归属期归属结果暨股份上市的公告,股权激励,0.8,中性,激励股份归属上市影响中性,5
688082,盛美上海,2026-05-07,0.1,关于2023年限制性股票激励计划首次授予部分第二个归属期、预留授予部分第一个归属期第二批次归属结果暨股票上市公告,股权激励,0.8,中性,激励股份归属上市常规操作,5
300749,顶固集创,2026-05-07,0.1,董事会薪酬与考核委员会关于公司2026年限制性股票激励计划授予事项的核查意见,股权激励,0.8,中性,激励名单披露常规程序,5
603856,东宏股份,2026-05-07,0.1,东宏股份关于2025年度暨2026年第一季度业绩说明会召开情况的公告,业绩说明会,0.8,中性,毛利率微降但布局高端,5
